timestamp,data1,data2
66592.290826,426,832
66592.290826,427,836
66592.290826,429,832
66592.290826,430,832
66592.290826,432,836
66592.303495,433,832
66592.303495,434,832
66592.303495,435,836
66592.303495,436,832
66592.303495,437,832
66592.303495,438,836
66592.303495,440,832
66592.303495,440,832
66592.303495,441,836
66592.303495,443,832
66592.303495,446,832
66592.303495,448,836
66592.303495,451,832
66592.303495,455,832
66592.303495,459,836
66592.303495,463,832
66592.316171,467,832
66592.316171,472,836
66592.316171,477,832
66592.316171,482,832
66592.316171,488,836
66592.316171,494,832
66592.316171,501,832
66592.316171,507,836
66592.316171,513,832
66592.316171,519,836
66592.316171,525,832
66592.316171,530,832
66592.316171,536,836
66592.316171,542,832
66592.316171,548,832
66592.316171,554,836
66592.332628,561,832
66592.332628,568,832
66592.332628,576,836
66592.332628,583,832
66592.332628,590,832
66592.332628,597,836
66592.332628,604,832
66592.332628,611,832
66592.332628,619,836
66592.332628,625,832
66592.332628,633,832
66592.332628,639,836
66592.332628,645,832
66592.332628,652,832
66592.332628,660,836
66592.332628,668,832
66592.344089,675,832
66592.344089,683,836
66592.344089,691,832
66592.344089,698,832
66592.344089,704,836
66592.344089,711,832
66592.344089,718,832
66592.344089,725,836
66592.344089,732,832
66592.344089,738,832
66592.344089,745,836
66592.344089,753,832
66592.344089,759,836
66592.344089,766,832
66592.344089,772,832
66592.344089,779,836
66592.35686500001,786,832
66592.35686500001,792,832
66592.35686500001,797,836
66592.35686500001,802,832
66592.35686500001,808,832
66592.35686500001,814,836
66592.35686500001,819,832
66592.35686500001,824,832
66592.35686500001,830,836
66592.35686500001,835,832
66592.35686500001,839,832
66592.35686500001,846,836
66592.35686500001,852,832
66592.35686500001,859,832
66592.35686500001,864,836
66592.35686500001,868,832
66592.369789,872,832
66592.369789,877,836
66592.369789,881,832
66592.369789,886,832
66592.369789,889,836
66592.369789,892,832
66592.369789,894,832
66592.369789,898,836
66592.369789,901,832
66592.369789,904,836
66592.369789,908,832
66592.369789,911,832
66592.369789,915,836
66592.369789,918,832
66592.369789,920,836
66592.369789,922,832
66592.384942,924,832
66592.384942,925,832
66592.384942,927,836
66592.384942,928,832
66592.384942,929,832
66592.384942,930,836
66592.384942,931,832
66592.384942,932,832
66592.384942,933,836
66592.384942,933,832
66592.384942,933,832
66592.384942,933,836
66592.384942,933,832
66592.384942,933,832
66592.384942,933,836
66592.384942,932,832
66592.397795,931,832
66592.397795,931,836
66592.397795,929,832
66592.397795,929,832
66592.397795,928,836
66592.397795,926,832
66592.397795,924,832
66592.397795,923,836
66592.397795,922,832
66592.397795,920,832
66592.397795,920,836
66592.397795,917,832
66592.397795,915,836
66592.397795,912,832
66592.397795,910,832
66592.397795,908,836
66592.410494,905,832
66592.410494,903,832
66592.410494,901,836
66592.410494,898,832
66592.410494,895,832
66592.410494,892,836
66592.410494,889,832
66592.410494,886,832
66592.410494,883,836
66592.410494,881,832
66592.410494,878,832
66592.410494,875,836
66592.410494,872,832
66592.410494,870,832
66592.410494,868,836
66592.410494,866,832
66592.426993,865,832
66592.426993,863,836
66592.426993,861,832
66592.426993,859,832
66592.426993,857,836
66592.426993,854,832
66592.426993,853,832
66592.426993,851,836
66592.426993,849,832
66592.426993,848,836
66592.426993,846,832
66592.426993,844,832
66592.426993,843,836
66592.426993,842,832
66592.426993,840,832
66592.426993,839,836
66592.438329,837,832
66592.438329,836,832
66592.438329,834,836
66592.438329,833,832
66592.438329,831,832
66592.438329,829,836
66592.438329,828,832
66592.438329,827,832
66592.438329,826,836
66592.438329,824,832
66592.438329,822,832
66592.438329,821,836
66592.438329,820,832
66592.438329,819,832
66592.438329,817,836
66592.438329,816,832
66592.451016,815,832
66592.451016,813,836
66592.451016,812,832
66592.451016,811,832
66592.451016,810,836
66592.451016,808,832
66592.451016,807,832
66592.451016,806,836
66592.451016,804,832
66592.451016,802,832
66592.451016,801,836
66592.451016,800,832
66592.451016,799,836
66592.451016,798,832
66592.451016,797,832
66592.451016,797,836
66592.463542,796,832
66592.463542,795,832
66592.463542,793,836
66592.463542,791,832
66592.463542,789,832
66592.463542,788,836
66592.463542,787,832
66592.463542,785,832
66592.463542,784,836
66592.463542,784,832
66592.463542,783,832
66592.463542,783,836
66592.463542,782,832
66592.463542,781,832
66592.463542,781,836
66592.463542,781,832
66592.480099,780,832
66592.480099,779,836
66592.480099,778,832
66592.480099,778,832
66592.480099,778,836
66592.480099,777,832
66592.480099,777,832
66592.480099,776,836
66592.480099,776,832
66592.480099,775,836
66592.480099,774,832
66592.480099,773,832
66592.480099,772,836
66592.480099,772,832
66592.480099,772,832
66592.480099,771,836
66592.491455,771,832
66592.491455,771,832
66592.491455,771,836
66592.491455,771,832
66592.491455,770,832
66592.491455,769,836
66592.491455,768,832
66592.491455,767,832
66592.491455,766,836
66592.491455,766,832
